source	target	relation	source_group	target_group	reason	file
ir_etruscan	ir_bruttian	kindred	ir_latin_g	ir_latin_g	same_group_kindred	ir_latin_g.txt
ir_etruscan	ir_catari	positive	ir_latin_g	ir_illyrian_group_g	group_positive	ir_latin_g.txt
ir_etruscan	ir_histrian	kindred	ir_latin_g	ir_latin_g	same_group_kindred	ir_latin_g.txt
ir_euboean	ir_deraemestian	positive	ir_hellenic_g	ir_illyrian_group_g	group_positive	ir_hellenic_g.txt
ir_euboean	ir_epirote	kindred	ir_hellenic_g	ir_hellenic_g	same_group_kindred	ir_hellenic_g.txt
ir_euboean	ir_greco_indian	kindred	ir_hellenic_g	ir_hellenic_g	same_group_kindred	ir_hellenic_g.txt
ir_euboean	ir_mariandynian	positive	ir_hellenic_g	ir_thrace_group_g	group_positive	ir_hellenic_g.txt
ir_euboean	ir_phrygian	positive	ir_hellenic_g	ir_anatolian_g	group_positive	ir_hellenic_g.txt
ir_euboean	ir_rhaetian	positive	ir_hellenic_g	ir_latin_g	group_positive	ir_hellenic_g.txt
ir_fennic	ir_androphagian	kindred	ir_finnic_group_g	ir_finnic_group_g	same_group_kindred	ir_finnic_group_g.txt
ir_fennic	ir_bastarnae	positive	ir_finnic_group_g	ir_germanic_g	group_positive	ir_finnic_group_g.txt
ir_fennic	ir_budinian	positive	ir_finnic_group_g	ir_baltic_g	group_positive	ir_finnic_group_g.txt
ir_fennic	ir_mordvin	kindred	ir_finnic_group_g	ir_finnic_group_g	same_group_kindred	ir_finnic_group_g.txt
ir_frisian	ir_cimbrian	kindred	ir_germanic_g	ir_germanic_g	same_group_kindred	ir_germanic_g.txt
ir_frisian	ir_corsian	positive	ir_germanic_g	ir_proto_european_g	group_positive	ir_germanic_g.txt
ir_frisian	ir_eburonian	positive	ir_germanic_g	ir_belgae_group_g	group_positive	ir_germanic_g.txt
ir_frisian	ir_gothonic	kindred	ir_germanic_g	ir_germanic_g	same_group_kindred	ir_germanic_g.txt
ir_frisian	ir_melanchlaenian	positive	ir_germanic_g	ir_baltic_g	group_positive	ir_germanic_g.txt
ir_frisian	ir_volgaic	positive	ir_germanic_g	ir_finnic_group_g	group_positive	ir_germanic_g.txt
ir_gaetulian	ir_daphnitaean	kindred	ir_numidian_g	ir_numidian_g	same_group_kindred	ir_numidian_g.txt
ir_gaetulian	ir_ilergetian	positive	ir_numidian_g	ir_iberia_g	group_positive	ir_numidian_g.txt
ir_gaetulian	ir_lixitoi	kindred	ir_numidian_g	ir_numidian_g	same_group_kindred	ir_numidian_g.txt
ir_gaetulian	ir_lotophagoi	positive	ir_numidian_g	ir_fezzani_g	group_positive	ir_numidian_g.txt
ir_gaetulian	ir_mon	positive	ir_numidian_g	ir_pu_g	group_positive	ir_numidian_g.txt
ir_gaetulian	ir_oasis_egyptian	positive	ir_numidian_g	ir_north_african_g	group_positive	ir_numidian_g.txt
ir_galatian	ir_abrian	positive	ir_celto_pannonian_group_g	ir_illyrian_group_g	group_positive	ir_celto_pannonian_group_g.txt
ir_galatian	ir_asturian	positive	ir_celto_pannonian_group_g	ir_celt_iberia_g	group_positive	ir_celto_pannonian_group_g.txt
ir_galatian	ir_tylian	kindred	ir_celto_pannonian_group_g	ir_celto_pannonian_group_g	same_group_kindred	ir_celto_pannonian_group_g.txt
ir_gandhari	ir_cholan	positive	ir_aryan_g	ir_indian_g	group_positive	ir_aryan_g.txt
ir_gandhari	ir_dhivehi	kindred	ir_aryan_g	ir_aryan_g	same_group_kindred	ir_aryan_g.txt
ir_gandhari	ir_elamite	positive	ir_aryan_g	ir_persia_g	group_positive	ir_aryan_g.txt
ir_gandhari	ir_kaccha	kindred	ir_aryan_g	ir_aryan_g	same_group_kindred	ir_aryan_g.txt
ir_gandhari	ir_kamarupi	positive	ir_aryan_g	ir_pracyan_g	group_positive	ir_aryan_g.txt
ir_gandhari	ir_shule	positive	ir_aryan_g	ir_bactrian_g	group_positive	ir_aryan_g.txt
ir_garamantic	ir_berber	kindred	ir_fezzani_g	ir_fezzani_g	same_group_kindred	ir_fezzani_g.txt
ir_garamantic	ir_capariensian	positive	ir_fezzani_g	ir_numidian_g	group_positive	ir_fezzani_g.txt
ir_garamantic	ir_gyzantian	kindred	ir_fezzani_g	ir_fezzani_g	same_group_kindred	ir_fezzani_g.txt
ir_garamantic	ir_kindite	positive	ir_fezzani_g	ir_south_arabian_g	group_positive	ir_fezzani_g.txt
ir_garamantic	ir_upper_egyptian	positive	ir_fezzani_g	ir_north_african_g	group_positive	ir_fezzani_g.txt
ir_gedrosian	ir_elamite	kindred	ir_persia_g	ir_persia_g	same_group_kindred	ir_persia_g.txt
ir_gedrosian	ir_hyrcanian	kindred	ir_persia_g	ir_persia_g	same_group_kindred	ir_persia_g.txt
ir_gedrosian	ir_isaurian	positive	ir_persia_g	ir_anatolian_g	group_positive	ir_persia_g.txt
ir_gedrosian	ir_kaccha	positive	ir_persia_g	ir_aryan_g	group_positive	ir_persia_g.txt
ir_gedrosian	ir_massagetaean	positive	ir_persia_g	ir_scythia_g	group_positive	ir_persia_g.txt
ir_gedrosian	ir_sogdian	positive	ir_persia_g	ir_bactrian_g	group_positive	ir_persia_g.txt
ir_gelaean	ir_cilician	positive	ir_caucasian_g	ir_anatolian_g	group_positive	ir_caucasian_g.txt
ir_gelaean	ir_colchian	kindred	ir_caucasian_g	ir_caucasian_g	same_group_kindred	ir_caucasian_g.txt
ir_gelaean	ir_ibero	kindred	ir_caucasian_g	ir_caucasian_g	same_group_kindred	ir_caucasian_g.txt
ir_gelonian	ir_cimmerian	kindred	ir_scythian_east_g	ir_scythian_east_g	same_group_kindred	ir_scythian_east_g.txt
ir_gelonian	ir_jurcan	positive	ir_scythian_east_g	ir_scythia_g	group_positive	ir_scythian_east_g.txt
ir_gelonian	ir_phryni	positive	ir_scythian_east_g	ir_bactrian_g	group_positive	ir_scythian_east_g.txt
ir_gelonian	ir_sarmatian	kindred	ir_scythian_east_g	ir_scythian_east_g	same_group_kindred	ir_scythian_east_g.txt
ir_gelonian	ir_talaiotic	positive	ir_scythian_east_g	ir_proto_european_g	group_positive	ir_scythian_east_g.txt
ir_gerrhan	ir_adite	positive	ir_south_levantine_g	ir_south_arabian_g	group_positive	ir_south_levantine_g.txt
ir_gerrhan	ir_aramaic	positive	ir_south_levantine_g	ir_east_levantine_g	group_positive	ir_south_levantine_g.txt
ir_gerrhan	ir_carthaginian	positive	ir_south_levantine_g	ir_west_levantine_g	group_positive	ir_south_levantine_g.txt
ir_gerrhan	ir_jaintia	positive	ir_south_levantine_g	ir_pu_g	group_positive	ir_south_levantine_g.txt
ir_gerrhan	ir_makan	kindred	ir_south_levantine_g	ir_south_levantine_g	same_group_kindred	ir_south_levantine_g.txt
ir_gerrhan	ir_yamama	kindred	ir_south_levantine_g	ir_south_levantine_g	same_group_kindred	ir_south_levantine_g.txt
ir_getian	ir_dacian	kindred	ir_dacia_group_g	ir_dacia_group_g	same_group_kindred	ir_dacia_group_g.txt
ir_getian	ir_harpii	kindred	ir_dacia_group_g	ir_dacia_group_g	same_group_kindred	ir_dacia_group_g.txt
ir_gothonic	ir_androphagian	positive	ir_germanic_g	ir_finnic_group_g	group_positive	ir_germanic_g.txt
ir_gothonic	ir_frisian	kindred	ir_germanic_g	ir_germanic_g	same_group_kindred	ir_germanic_g.txt
ir_gothonic	ir_gutones	kindred	ir_germanic_g	ir_germanic_g	same_group_kindred	ir_germanic_g.txt
ir_gothonic	ir_morinian	positive	ir_germanic_g	ir_belgae_group_g	group_positive	ir_germanic_g.txt
ir_gothonic	ir_neuric	positive	ir_germanic_g	ir_baltic_g	group_positive	ir_germanic_g.txt
ir_gothonic	ir_nuragic	positive	ir_germanic_g	ir_proto_european_g	group_positive	ir_germanic_g.txt
ir_greco_illyrian	ir_argolian	positive	ir_illyrian_group_g	ir_hellenic_g	group_positive	ir_illyrian_group_g.txt
ir_greco_illyrian	ir_bithynian	positive	ir_illyrian_group_g	ir_thrace_group_g	group_positive	ir_illyrian_group_g.txt
ir_greco_illyrian	ir_deurian	kindred	ir_illyrian_group_g	ir_illyrian_group_g	same_group_kindred	ir_illyrian_group_g.txt
ir_greco_illyrian	ir_iapodian	kindred	ir_illyrian_group_g	ir_illyrian_group_g	same_group_kindred	ir_illyrian_group_g.txt
ir_greco_illyrian	ir_rhaetian	positive	ir_illyrian_group_g	ir_latin_g	group_positive	ir_illyrian_group_g.txt
ir_greco_illyrian	ir_tylian	positive	ir_illyrian_group_g	ir_celto_pannonian_group_g	group_positive	ir_illyrian_group_g.txt
ir_greco_indian	ir_deurian	positive	ir_hellenic_g	ir_illyrian_group_g	group_positive	ir_hellenic_g.txt
ir_greco_indian	ir_euboean	kindred	ir_hellenic_g	ir_hellenic_g	same_group_kindred	ir_hellenic_g.txt
ir_greco_indian	ir_greco_pontic	kindred	ir_hellenic_g	ir_hellenic_g	same_group_kindred	ir_hellenic_g.txt
ir_greco_indian	ir_moesi	positive	ir_hellenic_g	ir_thrace_group_g	group_positive	ir_hellenic_g.txt
ir_greco_indian	ir_pisidian	positive	ir_hellenic_g	ir_anatolian_g	group_positive	ir_hellenic_g.txt
ir_greco_indian	ir_roman	positive	ir_hellenic_g	ir_latin_g	group_positive	ir_hellenic_g.txt
ir_greco_pontic	ir_armenian	positive	ir_hellenic_g	ir_anatolian_g	group_positive	ir_hellenic_g.txt
ir_greco_pontic	ir_greco_illyrian	positive	ir_hellenic_g	ir_illyrian_group_g	group_positive	ir_hellenic_g.txt
ir_greco_pontic	ir_greco_indian	kindred	ir_hellenic_g	ir_hellenic_g	same_group_kindred	ir_hellenic_g.txt
ir_greco_pontic	ir_hellenistic	kindred	ir_hellenic_g	ir_hellenic_g	same_group_kindred	ir_hellenic_g.txt
ir_greco_pontic	ir_odrysi	positive	ir_hellenic_g	ir_thrace_group_g	group_positive	ir_hellenic_g.txt
ir_greco_pontic	ir_samnite	positive	ir_hellenic_g	ir_latin_g	group_positive	ir_hellenic_g.txt
ir_gutones	ir_fennic	positive	ir_germanic_g	ir_finnic_group_g	group_positive	ir_germanic_g.txt
ir_gutones	ir_gothonic	kindred	ir_germanic_g	ir_germanic_g	same_group_kindred	ir_germanic_g.txt
ir_gutones	ir_helveconian	kindred	ir_germanic_g	ir_germanic_g	same_group_kindred	ir_germanic_g.txt
ir_gutones	ir_nervian	positive	ir_germanic_g	ir_belgae_group_g	group_positive	ir_germanic_g.txt
ir_gutones	ir_sporic	positive	ir_germanic_g	ir_baltic_g	group_positive	ir_germanic_g.txt
ir_gutones	ir_talaiotic	positive	ir_germanic_g	ir_proto_european_g	group_positive	ir_germanic_g.txt
ir_gyzantian	ir_cetianian	positive	ir_fezzani_g	ir_numidian_g	group_positive	ir_fezzani_g.txt
ir_gyzantian	ir_egyptian	positive	ir_fezzani_g	ir_north_african_g	group_positive	ir_fezzani_g.txt
ir_gyzantian	ir_garamantic	kindred	ir_fezzani_g	ir_fezzani_g	same_group_kindred	ir_fezzani_g.txt
ir_gyzantian	ir_libyan	kindred	ir_fezzani_g	ir_fezzani_g	same_group_kindred	ir_fezzani_g.txt
ir_gyzantian	ir_minaean	positive	ir_fezzani_g	ir_south_arabian_g	group_positive	ir_fezzani_g.txt
ir_hadhrami	ir_adite	kindred	ir_south_arabian_g	ir_south_arabian_g	same_group_kindred	ir_south_arabian_g.txt
ir_hadhrami	ir_athagaun	positive	ir_south_arabian_g	ir_aksumite_group_g	group_positive	ir_south_arabian_g.txt
ir_hadhrami	ir_atlantean	positive	ir_south_arabian_g	ir_fezzani_g	group_positive	ir_south_arabian_g.txt
ir_hadhrami	ir_himjar	kindred	ir_south_arabian_g	ir_south_arabian_g	same_group_kindred	ir_south_arabian_g.txt
ir_hadhrami	ir_makan	positive	ir_south_arabian_g	ir_south_levantine_g	group_positive	ir_south_arabian_g.txt
ir_hadhrami	ir_puntic	positive	ir_south_arabian_g	ir_aksumite_group_g	pair_override	ir_south_arabian_g.txt
ir_haedui	ir_eravisci	kindred	ir_gallic_g	ir_gallic_g	same_group_kindred	ir_gallic_g.txt
ir_haedui	ir_helvetian	kindred	ir_gallic_g	ir_gallic_g	same_group_kindred	ir_gallic_g.txt
ir_haedui	ir_iceni	positive	ir_gallic_g	ir_britannic_g	group_positive	ir_gallic_g.txt
ir_haedui	ir_lusitanian	positive	ir_gallic_g	ir_celt_iberia_g	group_positive	ir_gallic_g.txt
ir_haedui	ir_manavian	positive	ir_gallic_g	ir_gaelic_g	group_positive	ir_gallic_g.txt
ir_haedui	ir_morinian	positive	ir_gallic_g	ir_belgae_group_g	group_positive	ir_gallic_g.txt
ir_harpii	ir_getian	kindred	ir_dacia_group_g	ir_dacia_group_g	same_group_kindred	ir_dacia_group_g.txt
ir_harpii	ir_ratacensi	kindred	ir_dacia_group_g	ir_dacia_group_g	same_group_kindred	ir_dacia_group_g.txt
ir_hebrew	ir_aramaic	positive	ir_west_levantine_g	ir_east_levantine_g	pair_override	ir_west_levantine_g.txt
ir_hebrew	ir_assyrian	positive	ir_west_levantine_g	ir_east_levantine_g	group_positive	ir_west_levantine_g.txt
ir_hebrew	ir_carthaginian	kindred	ir_west_levantine_g	ir_west_levantine_g	same_group_kindred	ir_west_levantine_g.txt
ir_hebrew	ir_makan	positive	ir_west_levantine_g	ir_south_levantine_g	group_positive	ir_west_levantine_g.txt
ir_hebrew	ir_mon	positive	ir_west_levantine_g	ir_pu_g	group_positive	ir_west_levantine_g.txt
ir_hebrew	ir_phoenician	positive	ir_west_levantine_g	ir_west_levantine_g	pair_override	ir_west_levantine_g.txt
ir_hellenistic	ir_cabalian	positive	ir_hellenic_g	ir_anatolian_g	group_positive	ir_hellenic_g.txt
ir_hellenistic	ir_greco_pontic	kindred	ir_hellenic_g	ir_hellenic_g	same_group_kindred	ir_hellenic_g.txt
ir_hellenistic	ir_iapodian	positive	ir_hellenic_g	ir_illyrian_group_g	group_positive	ir_hellenic_g.txt
ir_hellenistic	ir_ionian	kindred	ir_hellenic_g	ir_hellenic_g	same_group_kindred	ir_hellenic_g.txt
ir_hellenistic	ir_siculian	positive	ir_hellenic_g	ir_latin_g	group_positive	ir_hellenic_g.txt
ir_hellenistic	ir_triballoi	positive	ir_hellenic_g	ir_thrace_group_g	group_positive	ir_hellenic_g.txt
ir_helveconian	ir_aestian	positive	ir_germanic_g	ir_baltic_g	group_positive	ir_germanic_g.txt
ir_helveconian	ir_corsian	positive	ir_germanic_g	ir_proto_european_g	group_positive	ir_germanic_g.txt
ir_helveconian	ir_gutones	kindred	ir_germanic_g	ir_germanic_g	same_group_kindred	ir_germanic_g.txt
ir_helveconian	ir_herulian	kindred	ir_germanic_g	ir_germanic_g	same_group_kindred	ir_germanic_g.txt
ir_helveconian	ir_mordvin	positive	ir_germanic_g	ir_finnic_group_g	group_positive	ir_germanic_g.txt
ir_helveconian	ir_veliocassian	positive	ir_germanic_g	ir_belgae_group_g	group_positive	ir_germanic_g.txt
ir_helvetian	ir_haedui	kindred	ir_gallic_g	ir_gallic_g	same_group_kindred	ir_gallic_g.txt
ir_helvetian	ir_hibernian	positive	ir_gallic_g	ir_gaelic_g	group_positive	ir_gallic_g.txt
ir_helvetian	ir_ivernian	positive	ir_gallic_g	ir_britannic_g	group_positive	ir_gallic_g.txt
ir_helvetian	ir_lemovician	kindred	ir_gallic_g	ir_gallic_g	same_group_kindred	ir_gallic_g.txt
ir_helvetian	ir_nervian	positive	ir_gallic_g	ir_belgae_group_g	group_positive	ir_gallic_g.txt
ir_helvetian	ir_oppidanian	positive	ir_gallic_g	ir_celt_iberia_g	group_positive	ir_gallic_g.txt
ir_herulian	ir_aduatacian	positive	ir_germanic_g	ir_belgae_group_g	group_positive	ir_germanic_g.txt
ir_herulian	ir_budinian	positive	ir_germanic_g	ir_baltic_g	group_positive	ir_germanic_g.txt
ir_herulian	ir_helveconian	kindred	ir_germanic_g	ir_germanic_g	same_group_kindred	ir_germanic_g.txt
ir_herulian	ir_indo_germanic	kindred	ir_germanic_g	ir_germanic_g	same_group_kindred	ir_germanic_g.txt
ir_herulian	ir_nuragic	positive	ir_germanic_g	ir_proto_european_g	group_positive	ir_germanic_g.txt
ir_herulian	ir_volgaic	positive	ir_germanic_g	ir_finnic_group_g	group_positive	ir_germanic_g.txt
ir_hibernian	ir_allobrogian	positive	ir_gaelic_g	ir_gallic_g	group_positive	ir_gaelic_g.txt
ir_hibernian	ir_brigantic	positive	ir_gaelic_g	ir_britannic_g	group_positive	ir_gaelic_g.txt
ir_hibernian	ir_manavian	kindred	ir_gaelic_g	ir_gaelic_g	same_group_kindred	ir_gaelic_g.txt
ir_himalayan	ir_assaka	positive	ir_pracyan_g	ir_indian_g	group_positive	ir_pracyan_g.txt
ir_himalayan	ir_bangli	kindred	ir_pracyan_g	ir_pracyan_g	same_group_kindred	ir_pracyan_g.txt
ir_himalayan	ir_dardic	positive	ir_pracyan_g	ir_aryan_g	group_positive	ir_pracyan_g.txt
ir_himalayan	ir_kalingan	kindred	ir_pracyan_g	ir_pracyan_g	same_group_kindred	ir_pracyan_g.txt
ir_himalayan	ir_qin	positive	ir_pracyan_g	ir_chinese_g	group_positive	ir_pracyan_g.txt
ir_himalayan	ir_tsang	positive	ir_pracyan_g	ir_tibetan_g	group_positive	ir_pracyan_g.txt
ir_himjar	ir_avalitian	positive	ir_south_arabian_g	ir_aksumite_group_g	group_positive	ir_south_arabian_g.txt
ir_himjar	ir_berber	positive	ir_south_arabian_g	ir_fezzani_g	group_positive	ir_south_arabian_g.txt
ir_himjar	ir_hadhrami	kindred	ir_south_arabian_g	ir_south_arabian_g	same_group_kindred	ir_south_arabian_g.txt
ir_himjar	ir_kindite	kindred	ir_south_arabian_g	ir_south_arabian_g	same_group_kindred	ir_south_arabian_g.txt
ir_himjar	ir_nabatean	positive	ir_south_arabian_g	ir_south_levantine_g	group_positive	ir_south_arabian_g.txt
ir_histrian	ir_aeolian	positive	ir_latin_g	ir_hellenic_g	group_positive	ir_latin_g.txt
ir_histrian	ir_bastetanian	positive	ir_latin_g	ir_iberia_g	group_positive	ir_latin_g.txt
ir_histrian	ir_callaecian	positive	ir_latin_g	ir_celt_iberia_g	group_positive	ir_latin_g.txt
ir_histrian	ir_dardanian	positive	ir_latin_g	ir_illyrian_group_g	group_positive	ir_latin_g.txt
ir_histrian	ir_etruscan	kindred	ir_latin_g	ir_latin_g	same_group_kindred	ir_latin_g.txt
ir_histrian	ir_ligurian	kindred	ir_latin_g	ir_latin_g	same_group_kindred	ir_latin_g.txt
ir_hyrcanian	ir_gedrosian	kindred	ir_persia_g	ir_persia_g	same_group_kindred	ir_persia_g.txt
ir_hyrcanian	ir_kennataian	positive	ir_persia_g	ir_anatolian_g	group_positive	ir_persia_g.txt
ir_hyrcanian	ir_kosala	positive	ir_persia_g	ir_aryan_g	group_positive	ir_persia_g.txt
ir_hyrcanian	ir_median	kindred	ir_persia_g	ir_persia_g	same_group_kindred	ir_persia_g.txt
ir_hyrcanian	ir_sakan	positive	ir_persia_g	ir_scythia_g	group_positive	ir_persia_g.txt
ir_hyrcanian	ir_tayuan	positive	ir_persia_g	ir_bactrian_g	group_positive	ir_persia_g.txt
ir_iapodian	ir_athenian	positive	ir_illyrian_group_g	ir_hellenic_g	group_positive	ir_illyrian_group_g.txt
ir_iapodian	ir_galatian	positive	ir_illyrian_group_g	ir_celto_pannonian_group_g	group_positive	ir_illyrian_group_g.txt
ir_iapodian	ir_greco_illyrian	kindred	ir_illyrian_group_g	ir_illyrian_group_g	same_group_kindred	ir_illyrian_group_g.txt
ir_iapodian	ir_liburnian	kindred	ir_illyrian_group_g	ir_illyrian_group_g	same_group_kindred	ir_illyrian_group_g.txt
ir_iapodian	ir_mariandynian	positive	ir_illyrian_group_g	ir_thrace_group_g	group_positive	ir_illyrian_group_g.txt
ir_iapodian	ir_roman	positive	ir_illyrian_group_g	ir_latin_g	group_positive	ir_illyrian_group_g.txt
ir_ibero	ir_gelaean	kindred	ir_caucasian_g	ir_caucasian_g	same_group_kindred	ir_caucasian_g.txt
ir_ibero	ir_isaurian	positive	ir_caucasian_g	ir_anatolian_g	group_positive	ir_caucasian_g.txt
ir_ibero	ir_lazi	kindred	ir_caucasian_g	ir_caucasian_g	same_group_kindred	ir_caucasian_g.txt
ir_iceni	ir_durotrigan	kindred	ir_britannic_g	ir_britannic_g	same_group_kindred	ir_britannic_g.txt
ir_iceni	ir_haedui	positive	ir_britannic_g	ir_gallic_g	group_positive	ir_britannic_g.txt
ir_iceni	ir_ivernian	kindred	ir_britannic_g	ir_britannic_g	same_group_kindred	ir_britannic_g.txt
ir_iceni	ir_manavian	positive	ir_britannic_g	ir_gaelic_g	group_positive	ir_britannic_g.txt
ir_iceni	ir_morinian	positive	ir_britannic_g	ir_belgae_group_g	group_positive	ir_britannic_g.txt
ir_ilercavonian	ir_carpetanian	positive	ir_iberia_g	ir_celt_iberia_g	group_positive	ir_iberia_g.txt
ir_ilercavonian	ir_daphnitaean	positive	ir_iberia_g	ir_numidian_g	group_positive	ir_iberia_g.txt
ir_ilercavonian	ir_edetanian	kindred	ir_iberia_g	ir_iberia_g	same_group_kindred	ir_iberia_g.txt
ir_ilercavonian	ir_ilergetian	kindred	ir_iberia_g	ir_iberia_g	same_group_kindred	ir_iberia_g.txt
ir_ilercavonian	ir_rhaetian	positive	ir_iberia_g	ir_latin_g	group_positive	ir_iberia_g.txt
ir_ilergetian	ir_celtiberian	positive	ir_iberia_g	ir_celt_iberia_g	group_positive	ir_iberia_g.txt
ir_ilergetian	ir_gaetulian	positive	ir_iberia_g	ir_numidian_g	group_positive	ir_iberia_g.txt
ir_ilergetian	ir_ilercavonian	kindred	ir_iberia_g	ir_iberia_g	same_group_kindred	ir_iberia_g.txt
ir_ilergetian	ir_indiketian	kindred	ir_iberia_g	ir_iberia_g	same_group_kindred	ir_iberia_g.txt
ir_ilergetian	ir_roman	positive	ir_iberia_g	ir_latin_g	group_positive	ir_iberia_g.txt
ir_indiketian	ir_celtician	positive	ir_iberia_g	ir_celt_iberia_g	group_positive	ir_iberia_g.txt
ir_indiketian	ir_ilergetian	kindred	ir_iberia_g	ir_iberia_g	same_group_kindred	ir_iberia_g.txt
ir_indiketian	ir_lacetanian	kindred	ir_iberia_g	ir_iberia_g	same_group_kindred	ir_iberia_g.txt
ir_indiketian	ir_lixitoi	positive	ir_iberia_g	ir_numidian_g	group_positive	ir_iberia_g.txt
ir_indiketian	ir_samnite	positive	ir_iberia_g	ir_latin_g	group_positive	ir_iberia_g.txt
ir_indo_germanic	ir_androphagian	positive	ir_germanic_g	ir_finnic_group_g	group_positive	ir_germanic_g.txt
ir_indo_germanic	ir_belgae	positive	ir_germanic_g	ir_belgae_group_g	group_positive	ir_germanic_g.txt
ir_indo_germanic	ir_chernolian	positive	ir_germanic_g	ir_baltic_g	group_positive	ir_germanic_g.txt
ir_indo_germanic	ir_herulian	kindred	ir_germanic_g	ir_germanic_g	same_group_kindred	ir_germanic_g.txt
ir_indo_germanic	ir_ingvaeonic	kindred	ir_germanic_g	ir_germanic_g	same_group_kindred	ir_germanic_g.txt
ir_indo_germanic	ir_talaiotic	positive	ir_germanic_g	ir_proto_european_g	group_positive	ir_germanic_g.txt
ir_ingvaeonic	ir_bellovacian	positive	ir_germanic_g	ir_belgae_group_g	group_positive	ir_germanic_g.txt
ir_ingvaeonic	ir_corsian	positive	ir_germanic_g	ir_proto_european_g	group_positive	ir_germanic_g.txt
ir_ingvaeonic	ir_fennic	positive	ir_germanic_g	ir_finnic_group_g	group_positive	ir_germanic_g.txt
ir_ingvaeonic	ir_indo_germanic	kindred	ir_germanic_g	ir_germanic_g	same_group_kindred	ir_germanic_g.txt
ir_ingvaeonic	ir_irminonic	kindred	ir_germanic_g	ir_germanic_g	same_group_kindred	ir_germanic_g.txt
ir_ingvaeonic	ir_melanchlaenian	positive	ir_germanic_g	ir_baltic_g	group_positive	ir_germanic_g.txt
ir_ionian	ir_bithynian	positive	ir_hellenic_g	ir_thrace_group_g	group_positive	ir_hellenic_g.txt
ir_ionian	ir_cappadocian	positive	ir_hellenic_g	ir_anatolian_g	group_positive	ir_hellenic_g.txt
ir_ionian	ir_hellenistic	kindred	ir_hellenic_g	ir_hellenic_g	same_group_kindred	ir_hellenic_g.txt
ir_ionian	ir_italiotian	kindred	ir_hellenic_g	ir_hellenic_g	same_group_kindred	ir_hellenic_g.txt
ir_ionian	ir_liburnian	positive	ir_hellenic_g	ir_illyrian_group_g	group_positive	ir_hellenic_g.txt
ir_ionian	ir_umbrian	positive	ir_hellenic_g	ir_latin_g	group_positive	ir_hellenic_g.txt
ir_irminonic	ir_eburonian	positive	ir_germanic_g	ir_belgae_group_g	group_positive	ir_germanic_g.txt
ir_irminonic	ir_ingvaeonic	kindred	ir_germanic_g	ir_germanic_g	same_group_kindred	ir_germanic_g.txt
